財務省,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ministry of Finance　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
外貨準備等の状況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
International Reserves/Foreign Currency Liquidity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
（単位：百万ドル）　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
（US$ millions),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Ｉ．外貨準備及びその他外貨資産,,,,,,,,,,,,,,,,,,,,,,II．短期の外貨建債務等,,,,,,,,,,,,,,,,,,,,,III．短期の外貨建偶発債務等,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IV．メモ項目,,,,,,,,,,,,,,,,,,
,6月,,June,1376478,1293649,1156782,,136867,136196,571,,100,100,14236,20026,47956,27.2,611,,,611,41006,40989,,,,,,,30000,7000,10000,13000,,,,,30000,7000,10000,13000,,,,,,-5550,-2500,-550,-2500,-5550,-2500,-550,-2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5004,-196656,,,201660,826,,,826,,,,,,,
,7月,,July,1386504,1301912,1166411,,135501,134870,531,,100,100,14252,20068,49658,27.2,614,,,614,41301,41281,,,,,,,30000,5000,12000,13000,,,,,30000,5000,12000,13000,,,,,,-4300,,-550,-3750,-4300,,-550,-3750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5078,-199218,,,204296,251,,,251,,,,,,,
,8月,,August,1424284,1298020,1163323,,134697,134036,561,,100,100,14206,62079,49362,27.2,617,,,617,41579,41554,,,,,,,29998,5998,12000,12000,-2,-2,,,30000,6000,12000,12000,,,,,,-4300,-550,-1000,-2750,-4300,-550,-1000,-2750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4698,-188828,,,193526,205,,,205,,,,,,,
,9月,,September,1409309,1284904,1149860,,135044,134381,563,,100,100,14014,62385,47402,27.2,604,,,604,41123,41101,,,,,,,30000,6000,12000,12000,,,,,30000,6000,12000,12000,,,,,,-4750,,-1000,-3750,-4750,,-1000,-3750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4814,-188664,,,193478,440,,,440,,,,,,,
,10月,,October,1404520,1278436,1143440,,134996,134349,547,,100,100,14329,63031,48119,27.2,605,,,605,41103,41083,,,,,,,30000,6000,11000,13000,,,,,30000,6000,11000,13000,,,,,,-5750,-1000,,-4750,-5750,-1000,,-4750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5018,-194544,,,199562,958,,,958,,,,,,,
,11月,,November,1405754,1279506,1144721,,134785,134141,544,,100,100,10441,62383,49078,27.2,4346,,,4346,41210,41194,,,,,,,28000,6000,10000,12000,,,,,28000,6000,10000,12000,,,,,,-6250,,,-6250,-6250,,,-6250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5594,-210292,,,215886,513,,,513,,,,,,,
,12月,,December,1405750,1278925,1143851,,135074,134409,540,,125,100,10643,62330,49505,27.2,4347,,,4347,42345,42328,,,,,,,25000,5000,11000,9000,,,,,25000,5000,11000,9000,,,,,,-6250,,,-6250,-6250,,,-6250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5526,-206000,,,211526,755,,,755,,,,,,,
令和4年,1月,2022,January,1385932,1259935,1125046,,134889,134260,529,,100,100,10583,62276,48829,27.2,4309,,,4309,45662,45637,,,,,,,24999,4999,11000,9000,-1,-1,,,25000,5000,11000,9000,,,,,,-8500,,,-8500,-8500,,,-8500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5941,-202504,,,208445,548,,,548,,,,,,,
,2月,,February,1384573,1254841,1119806,,135035,134409,526,,100,100,11052,62416,51946,27.2,4318,,,4318,45954,45923,,,,,,,23997,5997,10000,8000,-3,-3,,,24000,6000,10000,8000,,,,,,-8500,,,-8500,-8500,,,-8500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5886,-212987,,,218873,320,,,320,,,,,,,
,3月,,March,1356071,1226246,1089379,,136867,136244,598,,25,25,10867,61859,52825,27.2,4274,,,4274,46498,46461,,,,,,,24000,5000,8000,11000,,,,,24000,5000,8000,11000,,,,,,-8500,,-1500,-7000,-8500,,-1500,-7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6588,-205717,,,212305,1355,,,1355,,,,,,1355630,441
,4月,,April,1322193,1195415,1058328,,137087,136461,574,,52,50,10283,60364,51985,27.2,4146,,,4146,46902,46849,,,,,,,24000,5000,9000,10000,,,,,24000,5000,9000,10000,,,,,,-8500,,-1500,-7000,-8500,,-1500,-7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6515,-200667,,,207182,2332,,,2332,,,,,,,
,5月,,May,1329651,1204539,1067545,,136994,136366,603,,25,25,10324,60617,50011,27.2,4160,,,4160,46478,46407,,,,,,,24000,5000,9000,10000,,,,,24000,5000,9000,10000,,,,,,-10500,-1500,-1250,-7750,-10500,-1500,-1250,-7750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6765,-196732,,,203497,1598,,,1598,,,,,,,
,6月,,June,1311254,1188826,1052734,,136092,135472,595,,25,25,10064,58858,49421,27.2,4085,,,4085,45857,45756,,,,,,,24000,5000,8000,11000,,,,,24000,5000,8000,11000,,,,,,-9000,-1250,-1000,-6750,-9000,-1250,-1000,-6750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6169,-191445,,,197614,2431,,,2431,,,,,,,
,7月,,July,1323034,1202553,1064930,,137623,137015,583,,25,25,10033,58680,47691,27.2,4077,,,4077,45852,45701,,,,,,,23999,3999,9000,11000,-1,-1,,,24000,4000,9000,11000,,,,,,-10250,,-2000,-8250,-10250,,-2000,-8250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6514,-189302,,,195816,1253,,,1253,,,,,,,
,8月,,August,1292072,1172891,1036781,,136110,135535,550,,25,25,10092,58413,46671,27.2,4005,,,4005,46010,45806,,,,,,,23998,3998,9000,11000,-2,-2,,,24000,4000,9000,11000,,,,,,-10250,-1000,-2500,-6750,-10250,-1000,-2500,-6750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5439,-185078,,,190517,1775,,,1775,,,,,,,
,9月,,September,1238056,1121384,985272,,136112,135514,573,,25,25,9832,57450,45470,27.2,3920,,,3920,45731,45489,,,,,,,24000,5000,9000,10000,,,,,24000,5000,9000,10000,,,,,,-11750,-1000,-1500,-9250,-11750,-1000,-1500,-9250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4978,-169867,,,174845,2065,,,2065,,,,,,,
,10月,,October,1194568,1078348,941331,,137017,136421,571,,25,25,10101,57435,44580,27.2,4104,,,4104,45323,45037,,,,,,,24000,5000,11000,8000,,,,,24000,5000,11000,8000,,,,,,-12750,-1500,-2250,-9000,-12750,-1500,-2250,-9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4611,-155286,,,159897,2042,,,2042,,,,,,,
,11月,,November,1226332,1105152,968061,,137091,136469,597,,25,25,10348,58926,47694,27.2,4212,,,4212,45134,44829,,,,,,,24000,6000,11000,7000,,,,,24000,6000,11000,7000,,,,,,-11250,,-2250,-9000,-11250,,-2250,-9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3422,-154630,,,158052,12,,,12,,,,,,,
,12月,,December,1227576,1103907,966703,,137204,136563,616,,25,25,10817,59275,49295,27.2,4282,,,4282,45118,44777,,,,,,,24000,6000,9000,9000,,,,,24000,6000,9000,9000,,,,,,-11250,-2250,,-9000,-11250,-2250,,-9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4241,-155856,,,160097,-1053,,,-1053,,,,,,,
令和5年,1月,,January,1250228,1122512,985289,,137223,136804,394,,25,25,10961,60071,52328,27.2,4356,,,4356,45937,45531,,,,,,,23999,4999,9000,10000,-1,-1,,,24000,5000,9000,10000,,,,,,-9000,,,-9000,-9000,,,-9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4117,-158486,,,162603,-794,,,-794,,,,,,,
,2月,,February,1226044,1102087,964999,,137088,136675,388,,25,25,10799,59275,49627,27.2,4256,,,4256,45973,45508,,,,,,,22997,4997,9000,9000,-3,-3,,,23000,5000,9000,9000,,,,,,-9000,,-2000,-7000,-9000,,-2000,-7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5688,-159648,,,165336,507,,,507,,,,,,,
,3月,,March,1257061,1128749,991448,,137301,136883,393,,25,25,10813,58397,53846,27.2,5256,,,5256,45718,45223,,,,,,,22000,5000,9000,8000,,,,,22000,5000,9000,8000,,,,,,-9000,,-2000,-7000,-9000,,-2000,-7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3673,-159982,,,163655,250,,,250,,,,,,1251898,5163
,4月,,April,1265414,1136954,1000421,,136533,136111,397,,25,25,10785,58475,53924,27.2,5276,,,5276,45490,44977,,,,,,,22000,5000,8000,9000,,,,,22000,5000,8000,9000,,,,,,-10000,-2000,-2500,-5500,-10000,-2000,-2500,-5500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3950,-164755,,,168705,893,,,893,,,,,,,
,5月,,May,1254522,1126383,988105,,138278,137863,390,,25,25,10626,58304,53430,27.2,5779,,,5779,44210,43952,,,,,,,22000,4000,10000,8000,,,,,22000,4000,10000,8000,,,,,,-11500,,-2500,-9000,-11500,,-2500,-9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5714,-157489,,,163203,1323,,,1323,,,,,,,
,6月,,June,1247179,1120152,984184,,135968,135548,395,,25,25,10641,58422,52012,27.2,5952,,,5952,44063,43725,,,,,,,21999,4999,8000,9000,-1,-1,,,22000,5000,8000,9000,,,,,,-11500,-2500,-2500,-6500,-11500,-2500,-2500,-6500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4078,-155500,,,159578,1850,,,1850,,,,,,,
,7月,,July,1253673,1124275,987946,,136329,135907,397,,25,25,10777,58995,53600,27.2,6026,,,6026,44083,43664,,,,,,,21999,4999,9000,8000,-1,-1,,,22000,5000,9000,8000,,,,,,-9000,,-4500,-4500,-9000,,-4500,-4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4150,-155118,,,159268,1278,,,1278,,,,,,,
,8月,,August,1251171,1122386,986675,,135711,135292,394,,25,25,10617,55104,52829,27.2,10235,,,10235,44003,43458,,,,,,,21000,4000,9000,8000,,,,,21000,4000,9000,8000,,,,,,-9800,-2500,-2000,-5300,-9800,-2500,-2000,-5300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5243,-154221,,,159464,1349,,,1349,,,,,,,
,9月,,September,1237248,1109903,973710,,136193,135780,388,,25,25,10498,55826,50876,27.2,10145,,,10145,42936,42267,,,,,,,20000,6000,8000,6000,,,,,20000,6000,8000,6000,,,,,,-8200,-2000,,-6200,-8200,-2000,,-6200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3916,-149291,,,153207,1576,,,1576,,,,,,,
,10月,,October,1238000,1107024,961749,,145275,144862,388,,25,25,10426,56067,54314,27.2,10169,,,10169,42868,42108,,,,,,,20000,3000,8000,9000,,,,,20000,3000,8000,9000,,,,,,-7200,,,-7200,-7200,,,-7200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3898,-150906,,,154804,1349,,,1349,,,,,,,
,11月,,November,1269707,1136445,982657,,153788,153369,394,,25,25,10536,57090,55362,27.2,10274,,,10274,41988,41682,,,,,,,20000,5000,5000,10000,,,,,20000,5000,5000,10000,,,,,,-7200,,,-7200,-7200,,,-7200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4142,-156818,,,160960,804,,,804,,,,,,,
,12月,,December,1294637,1159849,1005227,,154622,154200,397,,25,25,10597,57508,56095,27.2,10588,,,10588,41622,41226,,,,,,,20000,3000,7000,10000,,,,,20000,3000,7000,10000,,,,,,-7200,,,-7200,-7200,,,-7200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4308,-163850,,,168158,-268,,,-268,,,,,,,
令和6年,1月,,January,1291792,1156169,1000806,,155363,154944,394,,25,25,10849,55591,55846,27.2,13337,,,13337,42064,41635,,,,,,,20000,2000,10000,8000,,,,,20000,2000,10000,8000,,,,,,-7200,,-1000,-6200,-7200,,-1000,-6200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4177,-170500,,,174677,505,,,505,,,,,,,
,2月,,February,1281484,1145242,989583,,155659,155241,393,,25,25,10776,56512,55705,27.2,13249,,,13249,41709,41190,,,,,,,20000,5000,8000,7000,,,,,20000,5000,8000,7000,,,,,,-8200,,-4500,-3700,-8200,,-4500,-3700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4316,-165569,,,169885,879,,,879,,,,,,,
,3月,,March,1290606,1149888,994868,,155020,154602,393,,25,25,10747,56109,60229,27.2,13633,,,13633,41885,41223,,,,,,,20000,5000,9000,6000,,,,,20000,5000,9000,6000,,,,,,-8200,-1000,-3500,-3700,-8200,-1000,-3500,-3700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4277,-166769,,,171046,899,,,899,,,,,,1273207,17399
,4月,,April,1278977,1135713,978004,,157709,157294,390,,25,25,10662,56251,62748,27.2,13603,,,13603,42032,41297,,,,,,,20000,5000,11000,4000,,,,,20000,5000,11000,4000,,,,,,-8700,-3500,,-5200,-8700,-3500,,-5200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5394,-162386,,,167780,1488,,,1488,,,,,,,
,5月,,May,1231572,1086534,927579,,158955,158536,394,,25,25,10659,56930,63870,27.2,13579,,,13579,40759,40458,,,,,,,20000,6000,10000,4000,,,,,20000,6000,10000,4000,,,,,,-6700,,-800,-5900,-6700,,-800,-5900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4233,-162827,,,167060,1192,,,1192,,,,,,,
,6月,,June,1231495,1086471,928214,,158257,157841,391,,25,25,10587,56818,63399,27.2,14220,,,14220,40503,40118,,,,,,,20000,5000,10000,5000,,,,,20000,5000,10000,5000,,,,,,-6700,,-1700,-5000,-6700,,-1700,-5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4619,-165995,,,170614,1235,,,1235,,,,,,,
,7月,,July,1219077,1069813,911134,,158679,158261,393,,25,25,10623,57888,65993,27.2,14760,,,14760,39528,39129,,,,,,,19999,4999,10000,5000,-1,-1,,,20000,5000,10000,5000,,,,,,-9200,-800,-1900,-6500,-9200,-800,-1900,-6500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4511,-165417,,,169928,-489,,,-489,,,,,,,
,8月,,August,1235749,1082641,923634,,159007,158584,398,,25,25,10714,59146,68361,27.2,14887,,,14887,39999,39505,,,,,,,19999,4999,10000,5000,-1,-1,,,20000,5000,10000,5000,,,,,,-9100,-900,-1000,-7200,-9100,-900,-1000,-7200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4454,-166126,,,170580,-790,,,-790,,,,,,,
,9月,,September,1254898,1097895,938409,,159486,159062,399,,25,25,10841,59593,71533,27.2,15036,,,15036,39717,39101,,,,,,,20000,5000,7000,8000,,,,,20000,5000,7000,8000,,,,,,-10900,-1000,,-9900,-10900,-1000,,-9900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4641,-169081,,,173722,-680,,,-680,,,,,,,
,10月,,October,1238950,1080471,921125,,159346,158927,394,,25,25,10476,58506,74367,27.2,15130,,,15130,40103,39432,,,,,,,19999,4999,10000,5000,-1,-1,,,20000,5000,10000,5000,,,,,,-9900,,,-9900,-9900,,,-9900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4795,-169529,,,174324,749,,,749,,,,,,,
,11月,,November,1238999,1083794,924013,,159781,159368,388,,25,25,10276,57565,72106,27.2,15258,,,15258,39045,38795,,,,,,,19998,4998,9000,6000,-2,-2,,,20000,5000,9000,6000,,,,,,-9900,,-1000,-8900,-9900,,-1000,-8900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4527,-174380,,,178907,448,,,448,,,,,,,
,12月,,December,1230715,1077137,917567,,159570,159124,384,,62,25,10199,57197,71013,27.2,15169,,,15169,38761,38479,,,,,,,20000,5000,9000,6000,,,,,20000,5000,9000,6000,,,,,,-9900,,-1000,-8900,-9900,,-1000,-8900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4441,-174540,,,178981,1314,,,1314,,,,,,,
令和7年,1月,,January,1240631,1081367,921498,,159869,159460,384,,25,25,10137,57221,76485,27.2,15421,,,15421,38736,38432,,,,,,,19998,4998,9000,6000,-2,-2,,,20000,5000,9000,6000,,,,,,-13400,-1000,-1500,-10900,-13400,-1000,-1500,-10900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4340,-165086,,,169426,703,,,703,,,,,,,
,2月,,February,1253281,1093014,933151,,159863,159454,384,,25,25,10124,57649,77098,27.2,15396,,,15396,38583,38244,,,,,,,20000,4000,9000,7000,,,,,20000,4000,9000,7000,,,,,,-12400,,-3000,-9400,-12400,,-3000,-9400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4298,-167584,,,171882,-37,,,-37,,,,,,,
,3月,,March,1272511,1103340,943250,,160090,159672,393,,25,25,10265,58537,84728,27.2,15641,,,15641,38679,38288,,,,,,,20000,5000,8000,7000,,,,,20000,5000,8000,7000,,,,,,-12400,-1500,-1500,-9400,-12400,-1500,-1500,-9400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4376,-163264,,,167640,-10,,,-10,,,,,,1254216,18295
,4月,,April,1298249,1120741,961015,,159726,159298,403,,25,25,11609,60081,89813,27.2,16005,,,16005,38764,38334,,,,,,,20000,4000,10000,6000,,,,,20000,4000,10000,6000,,,,,,-14900,-1500,-2500,-10900,-14900,-1500,-2500,-10900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4849,-163627,,,168476,-640,,,-640,,,,,,,
,5月,,May,1298139,1121154,961262,,159892,159464,403,,25,25,11565,60329,89147,27.2,15944,,,15944,36768,36629,,,,,,,20000,5000,10000,5000,,,,,20000,5000,10000,5000,,,,,,-13400,,-3200,-10200,-13400,,-3200,-10200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4282,-166681,,,170963,-255,,,-255,,,,,,,
,6月,,June,1313782,1135273,975254,,160019,159582,412,,25,25,11764,60910,89416,27.2,16419,,,16419,36463,36276,,,,,,,20000,6000,9000,5000,,,,,20000,6000,9000,5000,,,,,,-13400,-2500,-3400,-7500,-13400,-2500,-3400,-7500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4862,-174957,,,179819,-77,,,-77,,,,,,,
,7月,,July,1304436,1127328,965568,,161760,161330,405,,25,25,11084,60089,89726,27.2,16209,,,16209,36448,36178,,,,,,,20000,4000,10000,6000,,,,,20000,4000,10000,6000,,,,,,-12730,-700,-2700,-9330,-12730,-700,-2700,-9330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4609,-173831,,,178440,961,,,961,,,,,,,
,8月,,August,1324210,1142468,981399,,161069,160634,410,,25,25,11259,60916,93270,27.2,16297,,,16297,35716,35344,,,,,,,19998,4998,9000,6000,-2,-2,,,20000,5000,9000,6000,,,,,,-12038,-2700,,-9338,-12038,-2700,,-9338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4460,-174874,,,179334,453,,,453,,,,,,,
,9月,,September,1341268,1148726,987914,,160812,160376,411,,25,25,11266,60898,104045,27.2,16333,,,16333,35829,35437,,,,,,,20000,6000,7000,7000,,,,,20000,6000,7000,7000,,,,,,-10436,,,-10436,-10436,,,-10436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7262,-176865,,,184127,469,,,469,,,,,,,
,10月,,October,1347378,1150642,989345,,161297,160865,407,,25,25,11191,60354,109109,27.2,16082,,,16082,35407,34954,,,,,,,20000,3000,9000,8000,,,,,20000,3000,9000,8000,,,,,,-11829,,-3500,-8329,-11829,,-3500,-8329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4434,-174641,,,179075,1013,,,1013,,,,,,,
,11月,,November,1359358,1157683,996419,,161264,160831,408,,25,25,11179,60511,113993,27.2,15992,,,15992,34493,34256,,,,,,,19998,3998,8000,8000,-2,-2,,,20000,4000,8000,8000,,,,,,-13631,,-3500,-10131,-13631,,-3500,-10131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4491,-176078,,,180569,1136,,,1136,,,,,,,
,12月,,December,1369775,1164196,1003757,,160439,159971,411,,57,25,11262,60840,117172,27.2,16305,,,16305,32455,32162,,,,,,,20000,5000,8000,7000,,,,,20000,5000,8000,7000,,,,,,-13637,-3500,,-10137,-13637,-3500,,-10137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4842,-178511,,,183353,959,,,959,,,,,,,
令和8年,1月,,January,1394750,1170099,1008357,,161742,161304,413,,25,25,11364,61428,135502,27.2,16357,,,16357,32381,32098,,,,,,,19999,3999,9000,7000,-1,-1,,,20000,4000,9000,7000,,,,,,-10642,,-4000,-6642,-10642,,-4000,-6642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4402,-175731,,,180133,413,,,413,,,,,,,
